right_skewed__liveness,right_skewed__speechiness,right_skewed__duration_s,remainder__acousticness,remainder__danceability,remainder__tempo,remainder__valence,remainder__popularity,audio_name,album,norm_name,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,lyrics_name,id
0.9223411237263636,0.0702289282261321,-2.5046167967851485,1.3035126411578024,0.7176193835790333,-0.5453173377671544,-0.3519848631996198,1.172197728202114,I Can Fix Him (No Really I Can),THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,icanfixhim_noreallyican_,-0.11655139,0.21495947,-0.009670267,-0.19184731,0.12778841,0.0060130786,-0.013934062,-0.015429082,-0.1500591,-0.09684042,-0.092280805,-0.084461264,-0.14704952,-0.0134822,0.15891892,0.09204433,0.08203668,-0.17024621,-0.06294895,0.104178295,-0.037836473,0.018752836,0.052744128,0.09866887,-0.020873602,-0.008319261,0.042013437,-0.03988154,-0.051504232,0.020790212,-0.020213395,-0.020595038,-0.012523421,-0.035321083,0.052774623,0.047516942,0.01225333,0.0117873065,-0.0018969974,0.10546533,ICanFixHim_NoReallyICan_,10
-0.2762246569635723,0.2708064287877411,0.9736071120671286,1.5784594516804618,-1.35761335785469,-1.4308363721034916,-1.0183743371248484,1.567395819424541,loml,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,loml,-0.020679256,-0.08916845,-0.16449179,-0.07403692,0.16233145,0.03366384,-0.098016605,-0.09542638,0.0691875,0.11170071,-0.045860715,-0.041284308,0.034596197,-0.05494146,0.023499025,-0.12638435,0.06369171,0.009013984,0.010858383,0.08617353,-0.008435887,0.0024923421,0.078675605,0.018549705,-0.024812192,0.015083447,0.009840053,0.05530046,-0.017428942,-0.021275863,0.0053472207,-0.026198817,-0.032785166,0.038145494,0.020609,-0.0616041,-0.0006709808,0.049966868,0.02470595,0.021126114,loml,11
0.5613663660831137,0.3332251614275238,-0.3430846811971496,-0.6669395009212572,1.0663979955847005,0.1759761225812858,-0.8829293220993956,1.8308612135728255,I Can Do It With a Broken Heart,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,icandoitwithabrokenheart,0.07558467,0.25456917,-0.009895167,-0.0593148,0.11659026,-0.07991186,0.10821263,-0.100599706,-0.08900369,0.06580685,-0.022292878,0.026619747,0.07054188,0.061739575,-0.010522359,-0.044912226,0.09593481,-0.020291777,0.054058693,0.080145575,0.00842939,0.07330167,0.09867594,-0.06674405,-0.033844702,-0.113608934,0.020005492,0.0047832043,-0.080899715,-0.016531538,0.011608416,-0.049245346,-0.05857836,0.004523003,-0.00854132,0.111052565,0.027720803,-0.079238296,0.12014253,0.09179393,ICanDoItWithABrokenHeart,12
1.9032819010714963,0.6700944669277399,0.3432517299593322,0.5458814299398075,-1.3314549619542648,0.5626666117792571,-0.6499638962556163,1.6991285164986834,The Smallest Man Who Ever Lived,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thesmallestmanwhoeverlived,-0.25605363,-0.082085945,-0.058529157,-0.018526373,0.21711925,0.013683027,0.0215895,-0.021687316,0.055676535,0.058666214,0.01332942,-0.10008173,-0.18322738,0.05204972,0.07989995,-0.0343822,-0.075134516,0.013217951,-0.05579055,0.094933756,-0.02936937,-0.009661185,-0.031607423,-0.13506593,-0.031070448,0.10242879,-0.05923114,-0.024136964,0.063803956,-0.024445893,0.0024786722,0.06934333,-0.07794604,-0.062656485,-0.013967359,-0.025314081,-0.028351484,-0.059566785,0.08835915,-0.074339755,TheSmallestManWhoEverLived,13
-0.4034665812989063,-1.1520751184031144,-0.9552702493232488,0.2464949029262448,0.5345106122760576,-0.7589136347964787,-0.1623618421639858,1.3039304252762562,The Alchemy,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thealchemy,-0.21600033,0.12952688,-0.03839508,-0.0248976,0.11265334,-0.19303726,-0.017267954,-0.09340147,0.104109526,-0.06292544,0.09828347,-0.011545756,-0.007361309,0.017799793,0.092118,-0.008079695,0.014138505,-0.12890698,0.15579112,-0.0759951,0.039527494,0.03202992,-0.038169894,-0.028999494,-0.106658496,-0.0007655982,-0.024212329,-0.0208764,-0.014031632,0.10596057,0.00070384913,-0.107643604,-0.00083775265,0.07853562,-0.028476054,0.01787127,-0.08236242,0.15397514,-0.118031204,-0.12898469,TheAlchemy,14
-0.3262935681204836,-1.2398781164612505,-0.3701273027025847,0.9002573190579019,0.9356060160825758,-0.6330042386528771,-0.9154361257055044,1.0404650311279715,Clara Bow,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,clarabow,-0.12968591,0.007838957,0.0074361856,-0.3260072,-0.041169994,-0.27287632,0.0036379062,-0.031106938,-0.0415084,0.18653399,-0.052199714,0.04554341,0.0062638414,0.115473405,0.05127075,-0.13707934,-0.05345935,-0.09024566,-0.0919993,-0.0090113515,0.049596626,0.10267109,-0.03795913,0.006811016,-0.001956794,-0.06729252,-0.12613049,-0.029022355,-0.016721744,-0.10659242,-0.07307165,0.015332307,-0.043402247,0.06428446,0.01117237,0.071198344,-0.018786661,0.121476375,0.037258845,0.033554707,ClaraBow,15
-0.4297559668294683,-0.3458678991536179,0.1834833327612307,1.1171598029146663,-0.4507889666399536,0.92693573529491,-0.8287513160892143,1.4356631223503986,The Black Dog,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,theblackdog,-0.122701675,0.08227142,-0.040558558,0.0070222844,0.12850708,0.021558795,0.056181103,-0.19716915,-0.04538672,-0.018747943,-0.026265861,-0.017814698,-0.08034437,0.095648386,0.00815186,-0.030405695,-0.0058071963,0.07377707,0.0029973225,0.081028216,-0.022718638,-0.064953946,0.051151685,-0.0009049335,0.008990625,0.029062172,-0.0063068946,0.06511742,0.025607672,-0.02790828,0.021016002,-0.022393716,-0.036976267,-0.0036246374,0.010362719,-0.06443197,0.022866342,-0.061856467,-0.04322961,-0.1648919,TheBlackDog,16
1.566619072028838,0.8568538645142448,-0.2368198031535537,0.814718311339741,1.7901136154964614,-0.4481684956533782,-1.262175364170664,1.6991285164986834,imgonnagetyouback,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,imgonnagetyouback,0.0993742,0.08484196,0.08753056,-0.0727107,0.21333401,-0.007150314,-0.05216081,-0.057519823,0.06525776,0.1399627,0.12122678,-0.015724825,-0.003984908,-0.016957937,-0.07742748,0.06992535,-0.071171425,-0.0071878186,-0.1407153,0.0026898598,0.05626125,0.032427005,0.005213076,0.045610737,-0.0599145,-0.016436752,-0.061784778,0.19414504,0.008087765,-0.0001870641,-0.050529417,-0.018691147,-0.034803513,-0.032592043,-0.122722894,-0.033800654,-0.06182311,0.01399223,0.09970956,0.07732035,imgonnagetyouback,17
-0.6652015772461998,0.6777538782594914,-1.3878610527712594,0.9583016457237968,-1.9766953941647505,1.4881256554577735,-0.492847678826091,1.172197728202114,The Albatross,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thealbatross,-0.4203629,0.09076884,-0.07541258,-0.14012069,-0.05875561,-0.0021187942,-0.104861856,-0.12953153,-0.12142305,0.0856193,0.06678483,0.037972786,-0.07673135,-0.025196826,-0.10491867,0.050272904,0.004219682,0.17460977,-0.13631386,-0.09618655,0.026736729,0.07501384,0.039081875,0.110302724,-0.06981127,0.022971204,-0.00030902997,-0.1407849,-0.07450645,-0.11113755,-0.010314077,0.044255484,-0.070247546,0.03538014,0.049813237,0.06064496,0.07786437,-0.004512043,-0.061582677,-0.03691688,TheAlbatross,18
-0.3517386986973594,0.0484682137608214,-0.4802717607899406,1.3401722158941571,-0.5467030849415123,-1.689181717911035,-0.8937649233014318,1.172197728202114,Chloe or Sam or Sophia or Marcus,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,chloeorsamorsophiaormarcus,-0.18202148,-0.15848704,0.09398892,0.11089658,0.079809405,-0.024874879,-0.10844168,-0.18812843,0.072103195,-0.036404684,-0.024752967,-0.04797669,0.11165224,0.13705982,-0.020900588,-0.06391757,-0.083782375,0.03570031,0.07954473,0.036306318,-0.011720452,0.0049472083,-0.066933714,-0.14391443,-0.028429637,-0.03471088,-0.1308812,0.0017859521,0.008593431,-0.041772548,-0.033263743,-0.070983686,0.018236037,0.033779945,-0.10342058,0.07856643,0.04014084,-0.07616696,0.017539551,0.06816714,ChloeorSamorSophiaorMarcus,19
